Order_ID,Date,Region,SKU,Channel,Price,Quantity,Revenue,Profit,Customer_Type,Return_Flag
RHYS-1570,2024-08-20,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1571,2024-08-19,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1572,2024-07-30,Mumbai,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-1573,2024-04-02,Pune,Minimal Logo Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-1574,2024-08-20,Mumbai,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-1575,2024-08-03,Mumbai,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-1576,2024-08-16,Pune,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-1577,2024-08-20,Pune,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1578,2025-01-27,Mumbai,Classic Black Tee,College Stall,650,2,1300,663.0,New,0
RHYS-1579,2024-03-15,Bengaluru,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1580,2024-05-01,Hyderabad,Dragon Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1581,2024-12-25,Pune,Streetwear Hoodie,Website,650,1,650,331.5,Returning,1
RHYS-1582,2025-02-11,Hyderabad,Classic Black Tee,College Stall,600,1,600,306.0,New,0
RHYS-1583,2025-02-08,Mumbai,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1584,2024-07-30,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1585,2024-06-13,Hyderabad,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1586,2025-01-08,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1587,2024-12-26,Bengaluru,Classic Black Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1588,2024-04-16,Hyderabad,Streetwear Hoodie,College Stall,550,1,550,280.5,New,0
RHYS-1589,2024-12-23,Hyderabad,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1590,2025-02-20,Bengaluru,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-1591,2024-11-25,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1592,2024-07-08,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-1593,2024-12-29,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1594,2024-06-19,Pune,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1595,2024-04-24,Bengaluru,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1596,2024-10-02,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1597,2024-03-07,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1598,2024-09-02,Mumbai,College Pop Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-1599,2024-05-06,Bengaluru,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-1600,2024-11-24,Mumbai,Dragon Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-1601,2024-09-16,Pune,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1602,2024-07-05,Bengaluru,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1603,2024-09-20,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1604,2024-05-13,Hyderabad,College Pop Tee,Website,550,1,550,280.5,New,1
RHYS-1605,2025-02-23,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1606,2024-11-06,Pune,Minimal Logo Tee,Website,650,2,1300,663.0,New,0
RHYS-1607,2024-04-29,Bengaluru,Streetwear Hoodie,Website,600,2,1200,612.0,New,0
RHYS-1608,2024-11-16,Bengaluru,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1609,2024-12-05,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1610,2024-07-14,Mumbai,College Pop Tee,College Stall,650,1,650,331.5,New,0
RHYS-1611,2024-10-17,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-1612,2024-10-05,Bengaluru,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-1613,2024-11-16,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1614,2024-03-02,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1615,2024-08-26,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,Returning,0
RHYS-1616,2025-01-15,Bengaluru,Dragon Tee,College Stall,650,2,1300,663.0,New,0
RHYS-1617,2025-01-09,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1618,2024-11-08,Hyderabad,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1619,2024-04-01,Hyderabad,College Pop Tee,Website,550,1,550,280.5,Returning,1
RHYS-1620,2024-11-20,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1621,2024-12-24,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1622,2024-10-10,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1623,2024-11-04,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-1624,2024-11-19,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,1
RHYS-1625,2024-09-05,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1626,2024-09-14,Pune,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1627,2024-03-20,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1628,2024-12-30,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-1629,2024-09-27,Bengaluru,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1630,2024-12-27,Mumbai,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1631,2024-11-11,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1632,2024-08-28,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1633,2024-05-04,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1634,2024-07-10,Bengaluru,Streetwear Hoodie,Website,550,2,1100,561.0,Returning,0
RHYS-1635,2024-06-07,Mumbai,Dragon Tee,Website,550,2,1100,561.0,New,0
RHYS-1636,2025-02-12,Pune,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1637,2024-12-19,Hyderabad,Minimal Logo Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1638,2024-07-12,Mumbai,Minimal Logo Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1639,2024-12-31,Bengaluru,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1640,2024-12-27,Hyderabad,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1641,2024-06-29,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,Returning,0
RHYS-1642,2024-05-25,Pune,College Pop Tee,College Stall,650,1,650,331.5,New,0
RHYS-1643,2024-07-28,Hyderabad,Dragon Tee,College Stall,700,1,700,357.0,New,0
RHYS-1644,2024-07-21,Mumbai,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1645,2025-02-28,Mumbai,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1646,2024-12-31,Pune,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1647,2024-06-02,Pune,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1648,2024-09-11,Pune,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1649,2024-11-25,Bengaluru,Dragon Tee,College Stall,700,1,700,357.0,New,0
RHYS-1650,2024-05-07,Hyderabad,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1651,2025-01-28,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1652,2024-03-01,Pune,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1653,2024-05-28,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1654,2024-11-02,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,Returning,0
RHYS-1655,2024-06-28,Mumbai,Dragon Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-1656,2024-03-04,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1657,2024-04-13,Pune,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-1658,2024-11-17,Pune,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1659,2024-04-07,Mumbai,College Pop Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1660,2024-05-25,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1661,2024-11-04,Bengaluru,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1662,2024-12-19,Pune,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1663,2024-03-02,Hyderabad,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1664,2025-01-16,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1665,2024-12-12,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1666,2024-07-20,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1667,2024-03-02,Hyderabad,Streetwear Hoodie,College Stall,650,1,650,331.5,Returning,0
RHYS-1668,2024-06-24,Hyderabad,Streetwear Hoodie,College Stall,700,1,700,357.0,Returning,0
RHYS-1669,2024-08-05,Pune,Streetwear Hoodie,College Stall,650,2,1300,663.0,Returning,0
RHYS-1670,2025-02-15,Mumbai,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-1671,2024-09-04,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1672,2024-12-22,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1673,2024-03-27,Mumbai,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1674,2024-07-17,Bengaluru,Minimal Logo Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1675,2024-11-20,Hyderabad,Dragon Tee,Website,550,2,1100,561.0,New,0
RHYS-1676,2024-10-30,Hyderabad,Dragon Tee,Website,550,2,1100,561.0,New,0
RHYS-1677,2024-08-22,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1678,2024-12-20,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1679,2024-12-28,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-1680,2024-04-26,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1681,2024-09-10,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1682,2024-04-25,Bengaluru,Streetwear Hoodie,College Stall,700,1,700,357.0,New,0
RHYS-1683,2024-08-16,Hyderabad,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1684,2025-01-25,Mumbai,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1685,2024-07-31,Mumbai,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-1686,2025-01-22,Pune,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1687,2024-03-23,Mumbai,Minimal Logo Tee,Website,550,2,1100,561.0,New,0
RHYS-1688,2025-01-02,Pune,Dragon Tee,Website,600,1,600,306.0,New,1
RHYS-1689,2024-05-28,Mumbai,College Pop Tee,Website,700,1,700,357.0,New,0
RHYS-1690,2024-06-04,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,1
RHYS-1691,2024-11-25,Pune,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1692,2024-10-28,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1693,2025-02-17,Bengaluru,Dragon Tee,Website,550,2,1100,561.0,New,1
RHYS-1694,2024-08-14,Pune,Classic Black Tee,College Stall,650,2,1300,663.0,New,0
RHYS-1695,2024-03-14,Mumbai,Streetwear Hoodie,College Stall,650,1,650,331.5,Returning,0
RHYS-1696,2025-01-25,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1697,2024-08-23,Hyderabad,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-1698,2024-05-24,Mumbai,College Pop Tee,Website,700,1,700,357.0,Returning,0
RHYS-1699,2024-07-10,Hyderabad,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-1700,2024-07-13,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1701,2024-06-30,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1702,2025-02-09,Mumbai,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-1703,2024-09-04,Bengaluru,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1704,2024-08-31,Pune,Streetwear Hoodie,Website,550,1,550,280.5,Returning,0
RHYS-1705,2024-05-14,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,Returning,0
RHYS-1706,2024-12-01,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1707,2024-06-27,Pune,Streetwear Hoodie,Website,700,1,700,357.0,Returning,0
RHYS-1708,2024-09-18,Mumbai,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-1709,2024-04-24,Pune,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1710,2024-11-21,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1711,2025-01-03,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1712,2024-07-03,Mumbai,Dragon Tee,Website,700,2,1400,714.0,New,0
RHYS-1713,2024-04-02,Hyderabad,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-1714,2024-06-08,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1715,2024-12-30,Bengaluru,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1716,2025-02-04,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1717,2024-03-30,Pune,Dragon Tee,Website,600,1,600,306.0,New,1
RHYS-1718,2024-06-05,Mumbai,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1719,2024-11-01,Pune,Classic Black Tee,Website,700,1,700,357.0,New,0
RHYS-1720,2024-08-05,Pune,College Pop Tee,Website,550,1,550,280.5,Returning,0
RHYS-1721,2025-02-03,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1722,2024-03-14,Pune,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-1723,2024-03-27,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1724,2024-12-22,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-1725,2024-05-30,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,Returning,0
RHYS-1726,2024-12-15,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1727,2024-11-09,Mumbai,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-1728,2025-01-07,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1729,2025-01-06,Mumbai,Dragon Tee,Website,650,2,1300,663.0,Returning,0
RHYS-1730,2024-04-27,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-1731,2025-01-10,Bengaluru,Classic Black Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-1732,2024-03-23,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1733,2024-12-22,Hyderabad,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-1734,2024-11-09,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1735,2024-12-02,Hyderabad,College Pop Tee,Website,550,1,550,280.5,Returning,0
RHYS-1736,2024-03-15,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1737,2024-10-27,Pune,College Pop Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1738,2024-05-14,Mumbai,Dragon Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1739,2024-08-11,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1740,2024-03-28,Bengaluru,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1741,2024-08-30,Bengaluru,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1742,2024-06-12,Hyderabad,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1743,2024-04-18,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1744,2024-05-08,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1745,2024-06-05,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1746,2024-07-01,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1747,2024-05-16,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1748,2024-10-21,Hyderabad,Minimal Logo Tee,Website,600,2,1200,612.0,New,0
RHYS-1749,2024-11-30,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1750,2024-12-16,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,1
RHYS-1751,2024-09-11,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1752,2024-09-01,Mumbai,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1753,2024-11-22,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-1754,2024-07-27,Pune,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-1755,2024-11-16,Pune,Minimal Logo Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-1756,2024-08-06,Pune,Classic Black Tee,College Stall,550,1,550,280.5,New,0
RHYS-1757,2024-04-24,Hyderabad,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-1758,2024-07-09,Pune,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1759,2024-09-26,Mumbai,College Pop Tee,College Stall,650,1,650,331.5,New,0
RHYS-1760,2024-04-15,Mumbai,Classic Black Tee,College Stall,550,2,1100,561.0,Returning,0
RHYS-1761,2024-06-01,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1762,2024-07-10,Bengaluru,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-1763,2025-02-11,Mumbai,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1764,2025-01-25,Pune,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1765,2025-01-30,Bengaluru,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1766,2024-03-12,Pune,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-1767,2025-02-05,Pune,Classic Black Tee,Website,550,2,1100,561.0,Returning,0
RHYS-1768,2025-02-27,Pune,Streetwear Hoodie,Website,600,2,1200,612.0,Returning,0
RHYS-1769,2024-05-02,Mumbai,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1770,2025-01-01,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1771,2025-01-14,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1772,2024-03-02,Hyderabad,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1773,2024-03-07,Bengaluru,Dragon Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-1774,2025-01-04,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-1775,2024-05-02,Bengaluru,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1776,2024-09-08,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1777,2024-04-30,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1778,2025-01-04,Pune,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1779,2024-08-20,Pune,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-1780,2024-07-14,Bengaluru,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1781,2024-11-11,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,Returning,0
RHYS-1782,2024-11-05,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1783,2025-02-27,Mumbai,College Pop Tee,College Stall,700,1,700,357.0,New,0
RHYS-1784,2024-08-09,Pune,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1785,2024-06-16,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1786,2024-12-24,Bengaluru,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1787,2024-10-06,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1788,2024-11-02,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-1789,2024-11-10,Pune,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-1790,2025-01-05,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1791,2024-11-05,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1792,2024-03-30,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1793,2025-02-01,Pune,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-1794,2024-09-18,Hyderabad,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1795,2024-03-28,Mumbai,Classic Black Tee,Website,650,2,1300,663.0,Returning,0
RHYS-1796,2024-10-03,Mumbai,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1797,2024-09-07,Bengaluru,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1798,2024-05-17,Hyderabad,Streetwear Hoodie,College Stall,550,1,550,280.5,New,0
RHYS-1799,2024-06-22,Mumbai,Dragon Tee,Website,700,2,1400,714.0,New,0
RHYS-1800,2024-09-25,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1801,2025-01-01,Hyderabad,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1802,2024-04-15,Pune,Classic Black Tee,Website,700,1,700,357.0,New,0
RHYS-1803,2024-07-03,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1804,2024-04-22,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1805,2024-07-06,Mumbai,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1806,2024-07-24,Mumbai,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1807,2024-10-23,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1808,2025-02-08,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1809,2024-11-07,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1810,2024-04-03,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1811,2024-04-24,Pune,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1812,2025-02-16,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1813,2024-06-11,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1814,2024-03-03,Pune,Dragon Tee,College Stall,650,2,1300,663.0,Returning,0
RHYS-1815,2025-01-25,Pune,Dragon Tee,Website,600,2,1200,612.0,New,0
RHYS-1816,2024-11-18,Mumbai,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-1817,2024-03-29,Bengaluru,Dragon Tee,College Stall,650,2,1300,663.0,New,0
RHYS-1818,2024-06-20,Mumbai,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-1819,2025-02-02,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1820,2024-10-30,Bengaluru,Streetwear Hoodie,Website,700,1,700,357.0,Returning,0
RHYS-1821,2024-09-25,Pune,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1822,2024-11-10,Pune,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1823,2024-10-20,Mumbai,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1824,2024-08-08,Pune,Minimal Logo Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1825,2024-05-26,Hyderabad,Classic Black Tee,Website,700,1,700,357.0,New,0
RHYS-1826,2024-03-28,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-1827,2024-04-07,Bengaluru,Dragon Tee,Website,700,1,700,357.0,New,0
RHYS-1828,2024-10-07,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1829,2025-01-24,Mumbai,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1830,2024-07-03,Mumbai,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1831,2024-11-29,Mumbai,Classic Black Tee,Website,700,1,700,357.0,Returning,0
RHYS-1832,2024-07-28,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1833,2024-09-28,Hyderabad,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-1834,2024-09-27,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1835,2024-07-19,Pune,Streetwear Hoodie,College Stall,700,1,700,357.0,New,0
RHYS-1836,2024-05-04,Pune,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1837,2024-10-02,Mumbai,Dragon Tee,College Stall,550,2,1100,561.0,New,0
RHYS-1838,2025-01-16,Mumbai,Classic Black Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1839,2024-10-05,Pune,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1840,2024-11-19,Bengaluru,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1841,2025-02-10,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1842,2025-01-02,Hyderabad,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-1843,2024-07-26,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1844,2024-07-23,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1845,2024-03-31,Pune,Dragon Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1846,2025-01-27,Bengaluru,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-1847,2024-08-13,Pune,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1848,2024-05-23,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1849,2024-06-01,Bengaluru,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-1850,2024-07-05,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1851,2024-03-07,Mumbai,Streetwear Hoodie,Website,550,2,1100,561.0,New,0
RHYS-1852,2024-08-22,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1853,2024-10-20,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1854,2025-01-20,Bengaluru,Dragon Tee,Website,650,2,1300,663.0,New,0
